@relation deltaDiffOrientation

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute x15 numeric
@attribute y15 numeric
@attribute x16 numeric
@attribute y16 numeric
@attribute x17 numeric
@attribute y17 numeric
@attribute x18 numeric
@attribute y18 numeric
@attribute x19 numeric
@attribute y19 numeric
@attribute x20 numeric
@attribute y20 numeric
@attribute x21 numeric
@attribute y21 numeric
@attribute x22 numeric
@attribute y22 numeric
@attribute x23 numeric
@attribute y23 numeric
@attribute x24 numeric
@attribute y24 numeric
@attribute x25 numeric
@attribute y25 numeric
@attribute x26 numeric
@attribute y26 numeric
@attribute x27 numeric
@attribute y27 numeric
@attribute x28 numeric
@attribute y28 numeric
@attribute x29 numeric
@attribute y29 numeric
@attribute x30 numeric
@attribute y30 numeric
@attribute x31 numeric
@attribute y31 numeric
@attribute x32 numeric
@attribute y32 numeric
@attribute x33 numeric
@attribute y33 numeric
@attribute x34 numeric
@attribute y34 numeric
@attribute x35 numeric
@attribute y35 numeric
@attribute x36 numeric
@attribute y36 numeric
@attribute x37 numeric
@attribute y37 numeric
@attribute x38 numeric
@attribute y38 numeric
@attribute x39 numeric
@attribute y39 numeric
@attribute x40 numeric
@attribute y40 numeric
@attribute x41 numeric
@attribute y41 numeric
@attribute x42 numeric
@attribute y42 numeric
@attribute x43 numeric
@attribute y43 numeric
@attribute x44 numeric
@attribute y44 numeric
@attribute x45 numeric
@attribute y45 numeric
@attribute x46 numeric
@attribute y46 numeric
@attribute x47 numeric
@attribute y47 numeric
@attribute x48 numeric
@attribute y48 numeric
@attribute x49 numeric
@attribute y49 numeric
@attribute x50 numeric
@attribute y50 numeric
@attribute x51 numeric
@attribute y51 numeric
@attribute x52 numeric
@attribute y52 numeric
@attribute x53 numeric
@attribute y53 numeric
@attribute x54 numeric
@attribute y54 numeric
@attribute x55 numeric
@attribute y55 numeric
@attribute x56 numeric
@attribute y56 numeric
@attribute x57 numeric
@attribute y57 numeric
@attribute x58 numeric
@attribute y58 numeric
@attribute x59 numeric
@attribute y59 numeric
@attribute x60 numeric
@attribute y60 numeric
@attribute result {half-circle, line, sine}


@data
0,0,2,0,3,0,16,1,16,1,28,1,9,1,26,1,21,2,10,3,9,1,13,1,4,1,11,2,7,0,7,1,18,1,13,0,25,5,15,3,25,1,15,1,8,1,8,0,1,1,4,0,8,1,9,3,10,1,8,1,7,1,9,1,7,0,5,1,3,2,2,0,4,0,9,1,2,0,10,0,5,0,7,0,7,0,13,1,6,3,0,0,3,1,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,line
0,0,5,2,8,2,5,1,7,3,6,1,9,2,5,2,2,5,6,2,9,1,4,0,9,1,6,2,5,1,10,1,4,0,12,3,7,1,6,1,6,2,10,2,7,0,9,2,9,2,9,1,7,1,15,0,7,4,7,0,12,0,6,0,6,0,9,1,7,1,8,3,16,3,7,0,6,3,9,2,4,1,7,1,10,2,6,1,7,0,7,2,8,3,10,0,9,0,6,0,6,0,4,1,5,1,8,0,24,6,26,2,17,2,16,3,6,1,5,0,line
0,0,2,1,3,0,1,0,2,3,5,2,3,2,6,5,2,1,2,1,5,3,5,2,4,2,10,4,4,3,8,5,6,2,7,4,6,5,7,4,6,3,5,3,5,3,6,5,4,1,6,5,9,12,7,1,4,4,5,3,2,7,6,4,11,9,5,4,2,2,6,4,7,7,6,6,6,5,7,8,10,5,8,7,8,3,5,5,8,6,9,5,11,6,7,6,6,5,6,6,5,6,11,11,4,6,2,6,3,6,6,10,5,5,2,3,3,4,4,8,line
0,0,3,1,3,2,2,2,2,1,5,3,1,1,5,2,3,3,4,4,2,0,5,5,2,4,6,5,1,2,2,4,5,8,4,3,5,4,6,5,7,4,5,5,3,4,4,1,6,5,7,5,6,2,6,6,6,3,5,4,7,3,9,6,5,4,6,2,7,5,6,5,7,1,6,3,12,3,5,4,5,3,6,2,9,8,8,2,6,5,6,4,5,3,5,3,6,3,8,7,4,4,8,6,2,7,2,0,4,5,3,6,5,5,4,5,6,5,5,4,line
0,0,6,2,4,0,7,0,15,2,2,1,7,1,4,1,5,2,7,1,8,1,7,3,18,1,14,0,11,2,9,0,3,1,5,1,8,1,6,0,6,1,7,1,4,1,6,0,3,1,6,1,8,0,10,0,8,1,5,0,6,0,4,1,5,3,4,2,3,0,4,1,6,3,10,0,5,1,6,0,7,0,5,1,5,0,3,1,5,2,3,2,3,0,3,0,4,0,3,0,3,3,3,1,1,1,2,0,2,0,2,0,1,1,4,0,6,5,3,2,line
0,0,7,1,8,1,5,1,4,2,5,2,7,2,6,2,5,0,6,0,7,0,7,1,11,0,4,0,3,1,5,0,4,0,5,1,3,0,8,3,5,1,3,1,4,1,6,0,6,1,14,3,10,1,6,3,10,3,7,2,9,0,10,0,9,0,16,1,11,0,14,0,13,1,14,3,6,3,8,1,7,2,5,1,7,0,5,5,16,1,6,1,21,0,13,2,38,5,14,1,13,5,8,0,6,1,7,0,4,1,7,1,4,2,3,1,3,1,3,9,line
0,0,5,4,5,6,4,7,1,4,3,3,4,2,5,1,1,0,3,3,5,1,2,1,5,4,5,2,8,0,8,12,3,2,8,3,9,0,11,2,11,5,9,6,10,1,11,5,7,6,7,1,5,3,4,8,8,3,7,9,9,7,8,16,4,7,5,5,7,6,8,6,11,11,7,8,7,7,3,8,1,11,3,10,4,9,5,8,2,7,3,11,3,5,4,8,4,7,2,4,4,8,2,4,5,7,1,6,3,5,2,4,3,7,2,2,3,5,4,7,line
0,0,4,1,3,2,4,5,5,1,6,1,3,3,5,2,4,1,6,7,4,2,6,4,4,2,6,6,5,3,6,4,4,2,7,5,6,3,3,4,6,2,5,4,4,4,5,5,5,7,5,4,6,5,3,3,1,3,3,2,4,6,2,5,2,2,4,5,3,3,3,5,4,4,4,2,4,4,4,2,7,4,4,3,2,4,4,2,3,3,4,2,5,4,5,1,2,5,4,4,5,3,3,5,8,6,5,2,3,3,4,0,3,5,3,6,3,4,4,7,line
0,0,2,24,2,26,4,20,8,21,17,29,21,16,34,13,29,9,28,2,44,5,28,1,28,2,38,15,20,25,9,19,5,19,6,35,1,27,0,24,2,20,73,84,9,3,13,11,48,77,8,19,1,28,3,18,2,27,1,13,2,7,5,2,6,8,4,3,5,6,2,2,24,12,11,6,12,3,6,8,5,3,4,10,3,6,5,11,2,19,4,53,7,16,3,15,3,19,1,18,3,8,3,6,2,6,6,8,4,8,2,7,2,11,1,6,1,3,1,1,sine
0,0,1,10,1,10,2,14,8,9,16,12,36,27,28,20,14,8,27,17,31,16,33,15,53,4,24,6,19,8,16,11,13,18,9,16,7,16,4,16,0,20,1,16,1,10,3,25,1,28,4,16,10,11,33,26,20,8,20,3,22,1,21,7,20,14,15,14,16,25,15,35,4,18,1,13,0,16,2,23,7,28,10,21,9,4,4,1,4,3,3,6,2,6,3,21,2,6,2,3,3,5,2,9,1,9,1,0,1,1,1,0,1,1,3,2,1,2,5,14,sine
0,0,7,28,3,21,11,28,16,15,18,20,19,18,22,16,20,9,22,5,38,12,25,10,25,6,29,18,22,16,21,23,12,14,8,16,6,21,4,22,1,20,4,13,5,15,7,25,5,15,9,13,5,17,4,13,18,6,22,4,10,3,29,22,13,13,15,8,14,12,8,16,12,22,6,17,1,19,0,30,2,5,3,42,4,13,3,5,10,1,18,1,30,10,17,12,13,11,18,23,7,11,7,23,4,28,1,16,1,34,1,24,2,15,1,9,1,9,2,9,sine
0,0,1,3,3,8,9,15,15,15,25,15,42,23,23,18,22,20,19,18,27,20,18,8,17,6,13,4,20,3,18,5,15,10,9,17,11,29,4,17,9,21,15,38,10,20,8,17,11,16,21,30,15,12,16,5,15,2,25,5,15,6,13,13,9,17,8,26,2,22,1,21,1,25,1,16,2,19,1,17,5,12,6,8,8,7,8,7,8,2,10,6,12,8,9,11,3,12,3,14,1,16,3,20,2,35,5,15,13,32,7,29,2,25,3,5,0,2,3,7,sine
0,0,6,1,5,4,7,5,17,9,13,8,14,8,13,9,11,13,8,11,8,14,18,24,12,15,13,9,17,13,19,5,17,5,34,4,14,2,13,2,15,8,11,7,11,7,17,16,12,29,5,14,9,17,10,11,4,13,1,15,1,11,5,10,16,23,18,24,6,6,16,15,12,7,13,2,13,6,12,16,8,22,13,30,6,19,3,21,1,29,1,16,3,45,6,8,17,5,6,0,6,5,13,20,2,24,2,17,4,13,5,13,5,27,7,19,1,5,12,16,sine
0,0,3,2,4,0,5,1,6,3,2,14,3,7,6,9,7,10,15,19,17,10,36,27,29,27,19,11,27,13,18,8,20,5,40,0,26,5,14,5,29,22,6,11,7,23,1,12,6,42,3,23,1,17,6,14,15,24,32,29,14,5,12,7,18,3,10,6,10,9,8,8,13,22,6,20,10,35,4,33,9,26,3,18,7,12,9,11,3,0,3,3,4,7,13,14,14,12,13,20,2,11,1,12,1,22,1,26,8,18,1,12,1,22,3,9,7,12,2,1,sine
0,0,2,1,1,2,1,2,5,14,15,10,16,8,16,11,16,12,16,14,18,14,16,13,18,12,36,28,18,13,14,4,24,9,12,4,14,3,2,3,15,2,6,3,19,15,18,12,21,16,22,15,15,16,12,14,5,13,10,20,9,31,4,25,3,32,7,13,8,7,8,6,66,53,11,15,8,8,3,25,3,15,3,14,3,30,3,12,6,17,4,9,12,7,8,1,11,11,3,7,2,11,2,11,3,14,5,33,1,13,2,14,3,17,2,22,4,20,5,13,sine
0,0,3,1,2,1,2,1,1,5,1,43,11,34,16,21,33,32,28,16,43,19,28,11,30,7,34,1,18,1,25,3,15,5,18,16,18,30,11,9,15,51,1,11,5,22,1,24,4,21,2,20,0,17,4,11,1,13,5,11,4,10,26,1,14,2,16,5,10,7,11,16,16,17,11,11,4,18,7,16,7,16,2,20,11,43,2,15,1,5,4,17,1,7,6,13,7,3,15,3,12,18,4,15,2,27,5,10,3,56,7,83,1,7,2,7,1,0,1,1,sine
0,0,5,1,1,0,5,0,5,5,5,12,23,12,47,38,20,16,10,6,20,21,15,16,13,13,27,14,19,7,19,1,22,6,16,1,22,3,6,6,16,14,7,17,11,12,11,35,6,39,6,21,9,14,13,24,6,10,9,9,10,8,9,3,11,0,5,2,17,17,18,15,1,27,1,18,2,13,2,14,3,22,1,26,1,35,4,15,9,7,14,4,23,3,14,6,8,7,10,11,12,11,13,16,8,28,8,44,3,15,1,21,4,46,3,7,1,11,1,3,sine
0,0,2,1,1,1,5,1,3,1,1,7,1,4,5,17,5,12,9,12,16,28,15,20,19,19,53,29,20,8,19,6,32,1,38,3,17,8,24,17,12,12,11,13,9,40,7,41,2,36,4,21,8,31,3,22,18,8,63,25,12,12,22,18,11,16,11,14,9,20,6,13,2,31,1,22,2,14,5,11,5,21,5,3,10,2,2,9,10,9,16,28,8,20,9,22,3,17,2,9,3,10,1,18,3,11,5,22,4,9,7,11,1,10,4,8,1,10,1,1,sine
0,0,3,1,1,14,10,18,8,13,12,15,15,16,22,25,13,17,18,13,20,12,22,8,23,3,23,3,30,4,18,5,17,8,11,8,15,9,15,11,13,25,4,25,3,20,1,17,10,31,7,19,9,15,10,20,13,11,4,2,9,2,26,22,13,11,12,13,10,9,7,20,2,7,2,19,0,9,3,37,4,15,6,11,12,17,10,9,16,11,10,3,9,3,11,16,8,11,7,29,2,29,5,27,14,32,5,20,2,36,1,8,2,8,3,7,7,4,7,4,sine
0,0,2,0,3,2,8,9,21,15,27,19,33,33,14,14,13,16,11,13,9,14,35,27,16,5,37,3,23,6,24,11,9,4,25,18,15,27,13,16,12,28,13,37,8,41,7,17,5,15,8,3,2,5,8,3,16,8,12,0,10,7,13,20,12,26,6,14,14,32,2,33,2,11,2,13,2,13,2,20,2,9,9,7,7,1,7,4,4,6,3,11,5,9,5,15,1,29,6,24,1,11,1,13,3,13,4,22,3,9,1,15,3,9,2,1,3,1,1,10,sine
0,0,2,8,1,11,1,11,2,18,5,13,9,16,19,26,28,17,61,33,36,10,34,2,32,5,27,6,34,15,20,10,18,8,16,24,8,24,6,23,3,22,2,30,7,18,6,25,1,28,8,12,8,5,7,2,24,4,22,4,18,2,28,10,10,16,5,17,11,11,16,24,7,16,6,20,3,19,4,24,3,18,3,15,2,18,3,8,9,1,4,1,5,9,2,7,2,12,1,14,3,24,1,17,3,13,5,14,3,12,1,11,1,17,1,17,1,12,3,16,sine
0,0,2,2,1,1,1,0,0,2,0,6,1,8,0,4,0,14,2,13,5,17,15,15,39,35,24,14,40,23,26,12,23,3,21,2,24,1,16,3,16,4,20,5,12,7,11,7,21,18,8,29,7,31,11,21,24,30,10,11,7,11,12,15,6,7,9,13,7,6,23,6,9,11,9,31,4,17,2,36,5,23,13,39,18,24,15,9,16,1,13,8,7,8,9,11,5,11,3,11,2,18,2,16,3,41,1,9,8,27,4,15,2,31,1,11,2,8,2,4,sine
0,0,2,10,7,15,31,25,20,14,29,24,30,30,9,10,31,26,19,12,21,7,17,11,36,1,21,0,26,9,14,5,13,5,13,6,13,15,7,9,15,18,5,10,9,33,5,14,6,11,4,40,7,27,4,5,11,8,15,21,21,12,7,3,9,5,21,13,9,10,13,33,5,21,3,31,4,17,2,32,3,24,10,29,8,4,7,3,3,3,6,12,2,10,4,11,1,32,1,32,4,20,3,15,2,17,2,12,4,11,6,29,1,15,1,1,1,0,2,0,sine
0,0,2,0,1,0,3,4,0,0,12,13,14,12,15,16,16,22,14,13,30,50,1,6,2,10,0,7,7,11,40,2,13,11,30,13,16,11,8,5,35,29,8,7,24,29,8,14,6,12,3,36,4,36,3,14,14,11,23,0,13,4,23,12,12,31,8,32,12,37,10,19,18,40,9,14,3,5,2,6,3,7,5,8,8,3,2,1,15,10,4,10,6,11,15,21,3,12,7,30,2,4,2,14,1,11,9,39,7,21,4,12,4,12,5,15,2,13,3,13,sine
0,0,3,1,5,2,7,6,10,12,19,20,12,14,13,8,14,10,19,16,17,22,3,12,1,13,3,19,9,20,26,13,13,5,24,4,25,6,39,18,16,4,7,5,26,18,7,7,6,14,2,21,2,9,14,30,1,27,2,66,1,16,1,4,6,11,3,14,2,3,7,3,5,5,26,19,15,12,16,13,16,29,3,19,2,15,1,8,6,25,2,56,4,15,20,25,6,2,18,5,7,9,17,28,9,17,6,27,10,32,4,17,3,16,6,11,5,24,2,17,sine
0,0,3,12,1,16,0,8,2,9,3,7,5,9,26,18,21,13,20,12,27,16,18,6,17,7,27,6,17,1,18,1,20,0,10,0,31,4,31,10,19,11,18,9,6,5,13,18,8,13,6,12,1,15,5,16,19,19,10,10,15,20,2,8,4,12,8,14,25,24,15,6,15,5,22,2,11,6,6,3,13,13,6,11,13,23,7,12,11,32,1,14,7,22,0,16,3,27,5,12,3,9,10,4,6,1,12,6,6,6,4,11,3,10,3,12,2,27,1,15,sine
0,0,10,25,17,16,19,10,20,13,21,10,29,18,16,10,22,8,16,3,8,2,15,3,22,2,11,2,12,1,12,2,14,5,11,2,10,5,15,16,7,7,7,21,3,24,8,10,11,20,3,23,11,11,12,18,11,16,9,10,2,13,6,9,0,0,0,15,12,9,1,3,4,1,12,9,13,0,14,12,8,13,12,32,9,26,5,30,1,35,1,13,1,30,0,11,1,10,4,6,8,3,6,0,6,3,5,4,7,11,5,10,1,14,1,12,10,27,4,9,sine
0,0,2,1,1,15,5,28,3,14,11,16,19,14,22,12,22,14,39,22,21,10,21,7,28,5,17,3,16,3,25,3,10,2,27,9,23,15,12,8,11,8,9,21,4,28,5,12,3,12,2,12,15,27,6,17,7,19,16,16,14,19,19,17,16,7,20,13,16,30,4,21,3,21,2,35,1,14,2,12,0,13,0,13,1,13,1,14,4,4,5,6,7,2,4,7,8,14,8,25,4,11,3,34,4,40,3,11,2,10,4,25,2,16,2,3,3,1,4,3,sine
0,0,4,28,4,11,31,30,22,9,35,18,25,10,21,8,20,3,29,9,19,1,17,6,21,3,26,18,13,7,10,8,10,8,13,24,3,16,1,30,1,15,8,62,13,21,24,14,26,4,23,4,26,8,17,5,19,17,8,40,5,46,5,17,3,15,3,13,2,14,1,28,5,20,12,7,9,1,6,5,9,8,20,21,7,15,7,16,2,5,3,13,4,15,0,6,2,12,1,17,1,13,3,12,1,9,9,31,9,23,2,9,4,17,1,5,2,0,1,1,sine
0,0,3,9,4,12,15,10,28,19,33,28,20,21,19,19,15,20,11,15,33,27,9,11,38,1,10,1,27,2,11,2,11,2,10,3,29,15,17,12,4,7,10,18,4,29,3,16,4,20,8,51,7,16,17,28,12,17,10,15,9,14,9,8,11,3,18,3,3,3,14,18,9,16,2,6,3,39,2,18,1,29,2,20,3,24,3,38,4,7,15,4,5,8,16,30,1,27,1,31,2,32,1,12,0,12,5,21,4,12,1,11,1,16,2,7,2,7,1,12,sine
0,0,6,3,11,15,50,34,12,6,29,21,20,20,13,14,19,19,14,18,25,20,23,8,15,7,15,6,24,8,16,9,21,13,14,21,3,19,2,13,1,18,4,31,6,41,8,13,15,20,13,12,13,11,21,21,7,5,11,3,14,5,15,16,5,22,3,9,6,15,1,10,2,53,5,42,4,11,5,21,6,12,7,4,11,1,18,10,9,19,9,29,6,15,1,39,3,15,1,13,2,15,3,9,2,20,3,8,7,16,3,11,0,2,0,2,4,3,4,4,sine
0,0,5,1,2,1,10,2,2,7,5,36,9,14,12,12,16,13,26,22,20,16,19,10,25,9,25,4,15,5,24,4,18,0,14,0,14,7,19,11,14,8,22,25,11,20,7,12,4,12,1,20,9,9,10,10,15,25,11,12,5,10,9,14,12,12,12,12,25,13,9,7,5,11,9,9,12,0,19,6,19,29,3,7,13,33,16,34,2,31,1,63,4,28,5,14,14,10,9,1,10,14,13,25,8,34,3,67,2,27,4,22,4,17,3,46,3,5,1,3,sine
0,0,1,0,1,1,3,2,4,4,3,4,9,7,21,16,25,24,16,15,11,14,63,66,21,9,13,2,23,2,16,0,15,4,21,9,27,37,1,11,0,18,7,18,9,11,12,15,24,68,2,8,7,10,9,16,7,10,48,7,15,21,6,12,2,72,1,23,2,12,2,14,0,16,0,10,3,12,9,17,9,9,10,4,10,0,16,7,8,6,6,9,8,15,4,13,3,16,0,18,0,15,1,18,3,12,1,13,1,18,0,14,1,21,4,10,1,7,2,11,sine
0,0,3,3,10,12,18,7,15,8,15,7,14,7,22,15,10,8,12,12,21,16,18,25,21,29,5,8,21,11,9,2,29,0,17,5,10,2,17,10,14,4,6,6,6,9,10,35,12,32,11,26,7,35,1,13,3,38,4,18,13,17,13,8,12,0,10,3,19,21,5,12,5,18,4,24,1,11,2,112,8,20,3,14,9,12,7,2,20,5,7,2,7,7,8,12,12,20,7,25,2,10,3,34,2,24,2,23,1,4,2,34,2,20,2,27,2,7,4,2,sine
0,0,5,2,6,3,10,18,8,10,14,30,9,17,23,22,11,10,32,30,13,4,21,9,12,6,21,5,16,6,21,4,7,1,10,5,10,15,10,20,20,19,17,7,38,30,8,10,20,28,9,27,4,89,8,8,8,0,14,16,7,9,6,23,2,15,1,10,1,25,2,35,1,38,2,16,3,26,3,10,5,12,4,8,5,6,7,1,12,4,6,5,3,9,6,17,4,13,7,10,5,13,4,18,1,21,2,14,2,17,1,15,1,15,2,42,3,17,1,18,sine
0,0,2,1,1,1,4,5,5,4,17,20,4,6,37,39,16,13,12,19,10,18,19,18,11,8,13,8,14,8,26,11,12,5,25,24,24,24,20,23,11,16,10,13,9,37,2,16,2,23,3,31,4,53,8,8,8,4,16,1,12,5,13,13,7,9,12,31,6,22,6,40,2,15,3,11,3,31,1,12,5,8,8,28,5,12,24,1,9,7,8,9,10,21,3,10,3,14,4,12,0,22,0,19,0,26,0,10,1,28,0,10,3,17,2,10,4,10,0,0,sine
0,0,3,14,21,15,19,12,18,16,27,23,16,15,28,21,19,10,51,15,21,0,17,0,25,7,11,13,8,9,9,12,13,21,6,48,5,19,3,21,5,29,14,46,12,8,23,8,7,2,26,1,18,1,17,2,21,7,18,17,14,19,3,10,4,34,2,45,1,13,2,29,5,57,17,11,14,3,8,4,13,7,13,8,12,9,10,13,6,11,2,10,1,13,3,22,2,15,1,10,0,13,3,18,2,11,1,11,1,13,2,10,1,24,2,9,1,18,2,10,sine
0,0,6,12,1,8,11,7,14,8,30,11,13,12,16,10,26,24,13,11,16,12,20,15,14,9,15,6,13,5,14,5,20,3,11,2,11,1,15,0,14,6,10,10,5,23,2,19,6,15,11,17,28,41,14,17,14,22,6,31,2,28,2,10,1,8,1,7,6,5,15,2,19,17,11,54,9,21,2,17,3,24,5,57,1,29,5,9,5,10,7,11,21,2,11,17,9,30,4,35,3,38,1,11,2,45,1,26,1,9,1,10,3,17,2,4,1,6,4,10,sine
0,0,3,1,14,10,28,10,8,5,21,11,25,17,13,14,9,13,13,20,7,10,7,13,17,19,13,12,23,14,21,8,23,1,28,5,35,13,19,10,11,8,14,30,2,36,6,22,11,22,6,46,11,26,10,17,16,7,12,2,11,4,9,7,10,13,1,65,4,20,13,34,5,12,6,18,5,12,11,12,12,4,9,1,7,5,19,25,10,27,3,13,7,27,3,32,2,11,3,32,4,8,4,6,4,8,6,7,2,8,1,19,1,9,3,5,0,6,1,1,sine
0,0,6,1,2,7,10,21,5,11,14,21,9,16,18,30,15,13,20,15,28,16,27,10,25,14,23,6,41,9,25,15,18,15,20,22,10,15,9,15,10,23,5,39,7,17,11,29,12,49,15,19,49,1,26,4,33,4,18,10,19,24,9,12,10,36,3,27,2,19,8,36,1,65,4,12,6,9,16,3,9,3,5,6,8,13,6,10,5,11,1,36,1,35,1,10,2,50,1,15,1,11,1,18,1,11,0,12,1,6,1,9,0,8,1,8,1,0,0,1,sine
0,0,2,2,4,3,5,13,13,41,6,20,16,35,13,18,25,19,14,10,26,11,21,2,26,1,17,2,28,5,19,5,15,8,16,16,10,12,9,13,8,24,6,30,2,32,6,28,3,44,4,25,5,5,20,13,1,5,6,4,17,7,20,11,11,7,19,10,9,8,14,25,11,27,3,18,1,35,1,22,1,27,2,12,4,16,2,9,2,7,10,5,11,3,6,3,8,8,8,14,6,14,3,15,7,41,1,15,1,37,5,32,1,8,1,17,1,17,3,17,sine
0,0,3,3,2,13,2,26,6,15,14,28,15,21,11,6,9,8,24,17,19,8,17,7,20,4,28,6,12,0,25,3,18,6,17,5,14,7,10,9,23,26,3,12,7,49,4,28,14,46,11,14,16,17,8,10,20,14,30,14,12,5,12,12,8,16,9,21,5,14,4,15,6,24,3,16,2,14,0,20,2,12,3,14,4,16,6,21,3,8,9,5,13,5,6,0,9,13,1,23,4,17,4,17,1,23,2,15,2,16,2,25,3,15,1,18,1,26,1,19,sine
0,0,11,13,18,23,18,14,19,12,18,12,32,29,12,17,12,13,11,10,16,10,26,13,29,5,19,0,18,1,20,6,19,9,10,7,10,12,8,14,2,31,9,68,9,49,9,10,3,3,8,9,11,13,12,9,8,4,18,10,10,14,21,18,14,33,7,30,2,17,4,14,3,24,1,14,2,11,11,18,5,3,14,2,11,2,6,3,8,14,3,11,8,16,10,36,1,11,2,14,2,22,2,16,2,15,7,34,8,17,7,9,16,14,4,4,1,4,4,2,sine
0,0,2,0,3,3,15,13,16,12,18,12,27,21,14,21,21,28,12,13,15,18,11,15,11,9,19,0,20,15,16,12,6,5,17,25,18,23,25,22,19,17,16,21,4,7,14,56,3,8,9,13,7,14,5,11,5,9,7,3,18,1,12,11,7,3,11,15,5,28,2,25,1,27,2,56,3,13,5,20,8,10,4,10,3,15,3,10,7,7,11,5,14,2,17,10,17,19,8,16,4,33,3,17,2,21,0,13,1,28,1,29,2,12,0,42,1,8,2,11,sine
0,0,7,35,17,14,37,20,27,15,22,13,29,12,20,7,19,6,33,10,22,3,28,1,12,2,13,2,13,14,6,18,12,26,8,12,15,51,10,14,7,17,5,27,8,18,4,6,15,25,9,9,17,6,11,1,14,6,13,12,7,12,9,19,7,16,9,35,3,13,2,26,3,20,2,29,1,13,1,12,4,17,16,10,9,4,12,6,11,8,11,33,11,39,3,32,5,23,1,22,1,10,1,27,0,7,1,14,0,6,0,8,0,4,2,5,2,0,2,0,sine
0,0,11,12,20,15,32,10,19,12,17,16,17,19,18,21,16,19,27,28,13,9,15,7,14,3,14,1,23,2,15,0,21,5,14,9,15,5,16,10,3,7,6,53,11,18,16,36,7,21,7,27,7,22,8,26,8,8,12,4,16,3,10,5,10,8,20,25,14,22,6,9,10,29,3,57,1,16,1,14,2,21,7,18,5,3,8,1,5,1,10,13,16,33,3,12,1,27,1,12,1,10,1,17,1,31,1,10,1,8,2,14,2,14,4,25,1,12,1,1,sine
0,0,3,1,16,9,7,2,27,12,19,11,19,10,15,13,22,17,9,13,12,12,12,13,18,16,18,5,17,5,25,6,17,4,25,3,27,1,12,2,14,5,9,15,1,16,12,15,7,25,4,21,5,23,5,18,15,23,12,30,9,12,19,27,8,6,12,2,18,0,10,1,15,7,12,9,11,16,11,24,4,42,1,30,2,59,5,17,9,14,10,5,17,12,14,13,7,28,3,14,2,15,1,16,2,29,4,48,3,12,1,10,2,32,2,7,2,7,1,0,sine
0,0,4,10,18,16,17,14,36,32,28,21,27,21,20,18,12,14,17,15,22,12,11,8,13,4,27,0,10,6,8,13,8,8,13,15,15,13,5,15,13,56,4,11,7,17,7,31,5,14,4,11,4,12,7,17,8,11,12,17,8,4,11,1,11,0,17,4,15,17,4,15,6,32,2,16,1,29,1,20,2,13,2,16,1,16,1,23,2,19,6,19,19,0,6,4,9,14,7,29,3,11,4,24,2,17,6,28,1,10,5,10,18,4,5,3,7,32,6,18,sine
0,0,2,1,10,2,21,3,14,4,23,13,14,10,11,13,11,11,5,20,1,6,1,15,2,48,9,13,16,7,20,5,14,3,40,0,26,5,15,3,14,4,12,8,9,12,13,21,9,10,5,12,8,12,10,28,3,27,3,27,2,21,5,13,6,18,8,20,20,3,21,8,15,11,11,10,8,32,1,17,2,16,1,13,1,11,1,15,3,15,2,35,1,12,9,23,13,11,14,3,22,9,11,8,25,32,7,11,3,87,1,10,3,10,1,25,7,43,2,5,sine
0,0,1,6,2,1,2,2,2,3,1,3,5,0,2,1,3,1,3,2,2,1,1,2,2,4,1,4,2,2,3,3,4,17,1,1,2,0,1,2,1,3,3,3,0,5,3,0,2,2,4,3,2,0,2,2,1,1,3,4,3,0,3,1,3,3,1,1,2,2,5,1,1,2,5,1,1,2,1,0,1,5,3,1,2,1,3,2,0,8,1,2,1,6,1,2,1,3,1,15,1,3,3,1,3,12,5,8,2,2,19,9,17,3,3,8,7,5,1,1,sine
0,0,5,8,4,0,1,2,4,9,2,4,2,2,4,5,2,3,1,7,3,6,1,1,2,6,3,1,3,7,6,7,1,8,6,5,1,4,7,1,5,6,2,1,2,5,8,2,2,3,4,4,6,0,6,3,6,1,5,1,4,3,8,5,6,4,2,0,1,2,5,3,1,2,4,14,5,0,2,1,2,11,1,4,1,2,5,21,4,1,5,9,1,0,2,2,10,5,9,16,4,1,6,3,5,8,4,6,4,0,4,6,0,2,1,5,0,4,0,0,sine
0,0,3,3,2,3,2,1,3,5,3,11,5,1,3,5,4,1,2,3,2,1,3,4,4,5,1,1,3,6,1,2,4,4,4,2,5,7,1,4,8,6,4,0,4,3,1,2,4,2,4,0,4,2,1,4,1,1,2,6,1,4,1,7,2,7,2,3,4,4,5,5,3,10,7,17,8,4,3,2,2,12,12,4,18,4,6,6,19,2,0,0,2,6,12,5,5,5,4,2,9,2,0,0,0,0,7,7,9,2,2,6,7,3,0,0,7,3,5,2,sine
